"","R","G","B","x","y","type","imname","zoiCx","zoiCy"
"1064",251,254,79,1344.27586206897,2215.02298850575,"Y","13",1796,2061
"1065",229,249,63,1302.89655172414,2181.68965517241,"Y","13",1796,2061
"1066",246,255,50,1304.04597701149,2179.3908045977,"Y","13",1796,2061
"1067",184,184,0,1381.05747126437,2189.73563218391,"Y","13",1796,2061
"1068",213,202,26,1429.33333333333,2232.26436781609,"Y","13",1796,2061
"1069",239,253,80,1520.13793103448,2211.57471264368,"Y","13",1796,2061
"1070",244,251,59,1452.32183908046,1936.86206896552,"Y","13",1796,2061
"1071",235,246,32,1452.32183908046,1929.96551724138,"Y","13",1796,2061
"1072",227,232,42,1427.03448275862,1894.33333333333,"Y","13",1796,2061
"1073",252,255,51,1433.93103448276,1893.18390804598,"Y","13",1796,2061
"1074",246,252,28,1425.88505747126,1886.28735632184,"Y","13",1796,2061
"1075",220,214,8,1314.3908045977,1743.75862068966,"Y","13",1796,2061
"1076",230,234,49,1309.79310344828,1742.6091954023,"Y","13",1796,2061
"1077",253,255,162,1407.49425287356,1734.5632183908,"Y","13",1796,2061
"1078",253,255,225,1413.24137931034,1739.16091954023,"Y","13",1796,2061
"1079",247,255,169,1409.79310344828,1741.45977011494,"Y","13",1796,2061
"1080",229,223,3,1563.81609195402,1790.88505747126,"Y","13",1796,2061
"1081",239,237,15,1562.66666666667,1785.13793103448,"Y","13",1796,2061
"1082",251,255,146,1525.88505747126,1643.75862068966,"Y","13",1796,2061
"1083",237,226,20,1517.83908045977,1635.71264367816,"Y","13",1796,2061
"1084",220,222,50,1506.34482758621,1636.86206896552,"Y","13",1796,2061
"1085",248,253,89,1729.33333333333,2305.8275862069,"Y","13",1796,2061
"1086",245,252,136,2055.77011494253,2256.40229885057,"Y","13",1796,2061
"1087",252,255,221,2033.93103448276,2251.80459770115,"Y","13",1796,2061
"1088",252,254,155,2041.97701149425,2244.90804597701,"Y","13",1796,2061
"1089",243,251,52,2146.57471264368,2342.6091954023,"Y","13",1796,2061
"1090",255,255,157,2086.80459770115,2413.87356321839,"Y","13",1796,2061
"1091",228,233,19,2030.48275862069,2382.83908045977,"Y","13",1796,2061
"1092",238,239,13,2015.54022988506,2418.47126436782,"Y","13",1796,2061
"1093",244,255,79,1955.77011494253,2502.37931034483,"Y","13",1796,2061
"1094",234,254,59,1756.91954022989,2494.33333333333,"Y","13",1796,2061
"1095",249,255,160,2179.90804597701,2292.03448275862,"Y","13",1796,2061
"1096",218,205,12,2232.7816091954,2201.22988505747,"Y","13",1796,2061
"1097",233,250,30,2285.65517241379,2178.24137931034,"Y","13",1796,2061
"1098",218,220,23,2290.25287356322,2115.02298850575,"Y","13",1796,2061
"1099",251,255,127,2248.87356321839,2103.52873563218,"Y","13",1796,2061
"1100",224,243,55,2192.55172413793,1751.80459770115,"Y","13",1796,2061
"1101",240,252,84,2286.80459770115,2397.7816091954,"Y","13",1796,2061
"1102",248,255,61,2228.18390804598,2395.48275862069,"Y","13",1796,2061
"1103",253,255,87,2181.05747126437,2534.5632183908,"Y","13",1796,2061
"1104",245,255,67,1768.41379310345,2252.95402298851,"Y","13",1796,2061
"1105",255,254,50,1845.42528735632,2554.10344827586,"Y","13",1796,2061
"1106",110,124,37,1823.4367816092,2077.8275862069,"G","14",1997,1833
"1107",92,119,2,1761.36781609195,2082.42528735632,"G","14",1997,1833
"1108",71,99,0,1771.71264367816,2068.63218390805,"G","14",1997,1833
"1109",196,216,117,1826.88505747126,2065.18390804598,"G","14",1997,1833
"1110",127,172,21,1744.12643678161,2041.04597701149,"G","14",1997,1833
"1111",72,108,0,1747.57471264368,2027.25287356322,"G","14",1997,1833
"1112",104,137,20,1793.55172413793,2026.10344827586,"G","14",1997,1833
"1113",121,157,25,1764.81609195402,2019.20689655172,"G","14",1997,1833
"1114",189,216,85,1745.27586206897,1999.66666666667,"G","14",1997,1833
"1115",93,133,0,1793.55172413793,1998.51724137931,"G","14",1997,1833
"1116",180,222,60,1746.42528735632,1975.52873563218,"G","14",1997,1833
"1117",111,154,2,1761.36781609195,1970.93103448276,"G","14",1997,1833
"1118",105,134,18,1809.64367816092,1962.88505747126,"G","14",1997,1833
"1119",64,99,9,1775.16091954023,1937.59770114943,"G","14",1997,1833
"1120",173,215,79,1783.20689655172,1919.20689655172,"G","14",1997,1833
"1121",115,148,35,1784.35632183908,1901.96551724138,"G","14",1997,1833
"1122",143,139,42,1769.41379310345,1873.22988505747,"G","14",1997,1833
"1123",244,255,190,1734.93103448276,1854.83908045977,"G","14",1997,1833
"1124",96,139,23,1701.59770114943,1869.7816091954,"G","14",1997,1833
"1125",87,126,9,1675.16091954023,1865.18390804598,"G","14",1997,1833
"1126",104,139,11,1653.32183908046,1858.28735632184,"G","14",1997,1833
"1127",60,102,0,1623.4367816092,1859.4367816092,"G","14",1997,1833
"1128",55,99,1,1597,1873.22988505747,"G","14",1997,1833
"1129",104,136,11,1578.6091954023,1884.72413793103,"G","14",1997,1833
"1130",230,255,185,1556.77011494253,1903.11494252874,"G","14",1997,1833
"1131",84,98,0,1579.75862068966,1855.98850574713,"G","14",1997,1833
"1132",98,125,10,1553.32183908046,1850.24137931034,"G","14",1997,1833
"1133",115,162,24,1528.03448275862,1835.29885057471,"G","14",1997,1833
"1134",106,136,14,1578.6091954023,1819.20689655172,"G","14",1997,1833
"1135",59,105,0,1602.74712643678,1798.51724137931,"G","14",1997,1833
"1136",103,156,6,1628.03448275862,1764.03448275862,"G","14",1997,1833
"1137",202,249,59,1633.7816091954,1745.64367816092,"G","14",1997,1833
"1138",195,234,81,1634.93103448276,1729.55172413793,"G","14",1997,1833
"1139",87,125,38,1619.98850574713,1716.90804597701,"G","14",1997,1833
"1140",78,118,4,1629.18390804598,1692.77011494253,"G","14",1997,1833
"1141",74,122,10,1616.54022988506,1674.37931034483,"G","14",1997,1833
"1142",88,120,0,1605.04597701149,1644.49425287356,"G","14",1997,1833
"1143",142,183,3,1588.95402298851,1626.10344827586,"G","14",1997,1833
"1144",77,117,2,1546.42528735632,1612.31034482759,"G","14",1997,1833
"1145",212,253,71,1532.63218390805,1591.62068965517,"G","14",1997,1833
"1146",147,180,31,1547.57471264368,1568.63218390805,"G","14",1997,1833
"1147",71,110,0,1548.72413793103,1521.50574712644,"G","14",1997,1833
"1148",200,241,87,1547.57471264368,1510.01149425287,"G","14",1997,1833
"1149",110,139,11,1545.27586206897,1492.77011494253,"G","14",1997,1833
"1150",149,183,27,1537.22988505747,1458.28735632184,"G","14",1997,1833
"1151",165,201,67,1531.48275862069,1433,"G","14",1997,1833
"1152",66,100,3,1564.81609195402,1435.29885057471,"G","14",1997,1833
"1153",109,148,0,1567.11494252874,1444.49425287356,"G","14",1997,1833
"1154",45,83,0,1564.81609195402,1415.75862068966,"G","14",1997,1833
"1155",41,77,3,1594.70114942529,1396.2183908046,"G","14",1997,1833
"1156",77,113,0,1646.42528735632,1403.11494252874,"G","14",1997,1833
"1157",57,95,0,1685.50574712644,1455.98850574713,"G","14",1997,1833
"1158",40,85,0,1654.47126436782,1462.88505747126,"G","14",1997,1833
"1159",123,149,50,1685.50574712644,1441.04597701149,"G","14",1997,1833
"1160",85,111,12,1699.29885057471,1468.63218390805,"G","14",1997,1833
"1161",145,191,33,1734.93103448276,1497.36781609195,"G","14",1997,1833
"1162",85,129,0,1736.08045977012,1472.08045977011,"G","14",1997,1833
"1163",128,175,19,1733.7816091954,1435.29885057471,"G","14",1997,1833
"1164",109,153,18,1772.86206896552,1469.7816091954,"G","14",1997,1833
"1165",63,98,4,1785.50574712644,1513.45977011494,"G","14",1997,1833
"1166",157,193,57,1774.01149425287,1514.6091954023,"G","14",1997,1833
"1167",64,76,0,1782.05747126437,1538.74712643678,"G","14",1997,1833
"1168",243,218,247,2368.26436781609,1960.58620689655,"R","14",1997,1833
"1169",67,20,12,2340.67816091954,1967.48275862069,"R","14",1997,1833
"1170",233,182,201,2224.58620689655,2189.32183908046,"R","14",1997,1833
"1171",183,130,156,2219.98850574713,2189.32183908046,"R","14",1997,1833
"1172",209,152,185,2221.13793103448,2273.22988505747,"R","14",1997,1833
"1173",255,220,255,2219.98850574713,2273.22988505747,"R","14",1997,1833
"1174",172,113,157,2218.83908045977,2269.7816091954,"R","14",1997,1833
"1175",161,101,153,2301.59770114943,2208.86206896552,"R","14",1997,1833
"1176",193,134,154,2298.14942528736,2199.66666666667,"R","14",1997,1833
"1177",251,204,194,1968.26436781609,2015.75862068966,"R","14",1997,1833
"1178",255,222,215,1969.41379310345,2022.65517241379,"R","14",1997,1833
"1179",207,135,175,1967.11494252874,1823.80459770115,"R","14",1997,1833
"1180",234,148,195,1961.36781609195,1818.05747126437,"R","14",1997,1833
"1181",239,167,204,1834.93103448276,1720.35632183908,"R","14",1997,1833
"1182",166,112,128,1825.73563218391,1716.90804597701,"R","14",1997,1833
"1183",193,148,171,1822.28735632184,1708.86206896552,"R","14",1997,1833
"1184",172,132,159,2014.24137931035,1695.06896551724,"R","14",1997,1833
"1185",187,140,172,2016.54022988506,1687.02298850575,"R","14",1997,1833
"1186",199,131,146,1738.37931034483,1761.73563218391,"R","14",1997,1833
"1187",233,175,225,2346.42528735632,1516.90804597701,"R","14",1997,1833
"1188",250,199,232,2347.57471264368,1506.5632183908,"R","14",1997,1833
"1189",255,240,255,270.965517241379,2693.10344827586,"V","14",502,2400
"1190",255,237,255,266.367816091954,2693.10344827586,"V","14",502,2400
"1191",164,142,188,257.172413793103,2691.95402298851,"V","14",502,2400
"1192",250,237,255,206.597701149425,2618.3908045977,"V","14",502,2400
"1193",245,236,255,192.804597701149,2618.3908045977,"V","14",502,2400
"1194",199,190,233,137.632183908046,2598.85057471264,"V","14",502,2400
"1195",222,227,39,2400.44827586207,2199.66666666667,"Y","14",1997,1833
"1196",254,255,75,2400.44827586207,2204.26436781609,"Y","14",1997,1833
"1197",255,255,54,2387.80459770115,2210.01149425287,"Y","14",1997,1833
"1198",204,192,8,2377.45977011494,2208.86206896552,"Y","14",1997,1833
"1199",221,208,16,2383.20689655172,2205.41379310345,"Y","14",1997,1833
"1200",249,255,119,2394.70114942529,2201.96551724138,"Y","14",1997,1833
"1201",137,170,63,1702.83908045977,1804.68965517241,"G","15",1981,1484
"1202",43,69,8,1786.74712643678,1806.98850574713,"G","15",1981,1484
"1203",108,152,39,1778.70114942529,1789.74712643678,"G","15",1981,1484
"1204",62,89,22,1791.34482758621,1775.95402298851,"G","15",1981,1484
"1205",105,129,55,1814.33333333333,1771.35632183908,"G","15",1981,1484
"1206",84,84,30,1815.48275862069,1755.26436781609,"G","15",1981,1484
"1207",60,84,0,1853.41379310345,1747.2183908046,"G","15",1981,1484
"1208",108,136,51,1824.67816091954,1731.12643678161,"G","15",1981,1484
"1209",110,131,54,1852.26436781609,1709.28735632184,"G","15",1981,1484
"1210",197,183,144,1878.70114942529,1705.83908045977,"G","15",1981,1484
"1211",112,136,42,1847.66666666667,1664.45977011494,"G","15",1981,1484
"1212",118,89,47,1809.73563218391,1662.16091954023,"G","15",1981,1484
"1213",156,166,97,1860.31034482759,1666.75862068966,"G","15",1981,1484
"1214",70,102,0,1916.63218390805,1694.34482758621,"G","15",1981,1484
"1215",105,140,48,1955.71264367816,1696.64367816092,"G","15",1981,1484
"1216",52,56,0,1960.31034482759,1684,"G","15",1981,1484
"1217",104,142,67,1987.89655172414,1692.04597701149,"G","15",1981,1484
"1218",99,129,75,1999.3908045977,1678.25287356322,"G","15",1981,1484
"1219",75,102,35,1979.85057471264,1617.33333333333,"G","15",1981,1484
"1220",134,172,97,1926.97701149425,1594.34482758621,"G","15",1981,1484
"1221",46,34,0,1910.88505747126,1633.42528735632,"G","15",1981,1484
"1222",114,141,74,1931.57471264368,1611.58620689655,"G","15",1981,1484
"1223",233,242,179,1952.26436781609,1580.55172413793,"G","15",1981,1484
"1224",162,188,117,1998.24137931034,1588.59770114943,"G","15",1981,1484
"1225",146,163,83,2007.4367816092,1579.40229885057,"G","15",1981,1484
"1226",118,129,60,1898.24137931034,1555.26436781609,"G","15",1981,1484
"1227",132,164,65,1937.32183908046,1543.77011494253,"G","15",1981,1484
"1228",133,164,60,1924.67816091954,1531.12643678161,"G","15",1981,1484
"1229",168,185,114,1909.73563218391,1504.68965517241,"G","15",1981,1484
"1230",30,26,0,1920.08045977011,1492.04597701149,"G","15",1981,1484
"1231",140,158,76,1913.18390804598,1472.50574712644,"G","15",1981,1484
"1232",163,175,109,1918.93103448276,1456.41379310345,"G","15",1981,1484
"1233",137,129,80,1926.97701149425,1442.62068965517,"G","15",1981,1484
"1234",130,169,26,1949.96551724138,1428.8275862069,"G","15",1981,1484
"1235",124,144,19,1958.01149425287,1406.98850574713,"G","15",1981,1484
"1236",111,125,30,1978.70114942529,1404.68965517241,"G","15",1981,1484
"1237",110,114,53,1979.85057471264,1388.59770114943,"G","15",1981,1484
"1238",137,143,21,2003.98850574713,1370.20689655172,"G","15",1981,1484
"1239",82,116,19,2002.83908045977,1355.26436781609,"G","15",1981,1484
"1240",188,200,134,2016.63218390805,1340.32183908046,"G","15",1981,1484
"1241",76,63,19,2055.71264367816,1346.06896551724,"G","15",1981,1484
"1242",106,116,29,2038.47126436782,1339.1724137931,"G","15",1981,1484
"1243",111,155,58,1977.55172413793,1256.41379310345,"G","15",1981,1484
"1244",115,159,84,1987.89655172414,1244.91954022989,"G","15",1981,1484
"1245",109,87,48,1990.19540229885,1231.12643678161,"G","15",1981,1484
"1246",137,132,76,2003.98850574713,1224.22988505747,"G","15",1981,1484
"1247",41,64,0,2028.12643678161,1229.97701149425,"G","15",1981,1484
"1248",57,72,0,1971.80459770115,1210.4367816092,"G","15",1981,1484
"1249",52,47,5,1964.90804597701,1190.89655172414,"G","15",1981,1484
"1250",98,103,23,1918.93103448276,1193.19540229885,"G","15",1981,1484
"1251",77,102,10,1887.89655172414,1234.57471264368,"G","15",1981,1484
"1252",117,125,26,1784.44827586207,1263.31034482759,"G","15",1981,1484
"1253",167,156,94,1743.06896551724,1273.65517241379,"G","15",1981,1484
"1254",106,143,48,1698.24137931034,1281.70114942529,"G","15",1981,1484
"1255",189,212,121,1654.5632183908,1289.74712643678,"G","15",1981,1484
"1256",100,133,64,1618.93103448276,1290.89655172414,"G","15",1981,1484
"1257",51,72,13,1556.86206896552,1292.04597701149,"G","15",1981,1484
"1258",151,188,121,1628.12643678161,1279.40229885057,"G","15",1981,1484
"1259",180,208,97,1547.66666666667,1277.10344827586,"G","15",1981,1484
"1260",96,136,14,1539.62068965517,1263.31034482759,"G","15",1981,1484
"1261",111,136,45,1574.10344827586,1256.41379310345,"G","15",1981,1484
"1262",159,183,97,1532.72413793103,1238.02298850575,"G","15",1981,1484
"1263",97,101,50,1546.51724137931,1234.57471264368,"G","15",1981,1484
"1264",78,56,9,1551.11494252874,1228.8275862069,"G","15",1981,1484
"1265",166,196,146,1585.59770114943,1240.32183908046,"G","15",1981,1484
"1266",144,179,97,1710.88505747126,1193.19540229885,"G","15",1981,1484
"1267",111,139,37,1691.34482758621,1172.50574712644,"G","15",1981,1484
"1268",95,113,29,1674.10344827586,1142.62068965517,"G","15",1981,1484
"1269",118,123,69,1656.86206896552,1120.7816091954,"G","15",1981,1484
"1270",104,116,50,1608.58620689655,1124.22988505747,"G","15",1981,1484
"1271",143,170,119,1586.74712643678,1097.79310344828,"G","15",1981,1484
"1272",88,101,47,1566.05747126437,1071.35632183908,"G","15",1981,1484
"1273",212,201,145,1552.26436781609,1048.36781609195,"G","15",1981,1484
"1274",129,162,75,1568.35632183908,1038.02298850575,"G","15",1981,1484
"1275",86,122,52,1548.81609195402,1025.37931034483,"G","15",1981,1484
"1276",115,145,95,1516.63218390805,1050.66666666667,"G","15",1981,1484
"1277",99,105,71,1522.37931034483,1064.45977011494,"G","15",1981,1484
"1278",198,208,112,1536.1724137931,1051.81609195402,"G","15",1981,1484
"1279",93,110,55,1548.81609195402,1032.27586206897,"G","15",1981,1484
"1280",83,126,47,1564.90804597701,1024.22988505747,"G","15",1981,1484
"1281",99,139,50,1555.71264367816,1006.98850574713,"G","15",1981,1484
"1282",237,255,71,1670.65517241379,1955.26436781609,"Y","15",1981,1484
"1283",239,254,49,1666.05747126437,1958.71264367816,"Y","15",1981,1484
"1284",232,236,27,1674.10344827586,1949.51724137931,"Y","15",1981,1484
"1285",242,249,31,1807.4367816092,1977.10344827586,"Y","15",1981,1484
"1286",245,249,30,1797.09195402299,1978.25287356322,"Y","15",1981,1484
"1287",230,232,27,1808.58620689655,1969.05747126437,"Y","15",1981,1484
"1288",242,239,62,1833.87356321839,1919.63218390805,"Y","15",1981,1484
"1289",221,227,75,1830.42528735632,1929.97701149425,"Y","15",1981,1484
"1290",239,254,89,1951.11494252874,1827.67816091954,"Y","15",1981,1484
"1291",182,182,6,1941.91954022989,1817.33333333333,"Y","15",1981,1484
"1292",243,231,5,1936.1724137931,1817.33333333333,"Y","15",1981,1484
"1293",240,237,70,1943.06896551724,1827.67816091954,"Y","15",1981,1484
"1294",232,227,1,1936.1724137931,1821.93103448276,"Y","15",1981,1484
"1295",222,215,2,1926.97701149425,1820.7816091954,"Y","15",1981,1484
"1296",243,252,63,2039.62068965517,1839.1724137931,"Y","15",1981,1484
"1297",243,253,104,2023.52873563218,1841.47126436782,"Y","15",1981,1484
"1298",204,191,76,2017.7816091954,1832.27586206897,"Y","15",1981,1484
"1299",246,254,70,1614.33333333333,1489.74712643678,"Y","15",1981,1484
"1300",237,255,55,1606.28735632184,1493.19540229885,"Y","15",1981,1484
"1301",243,255,76,1608.58620689655,1486.29885057471,"Y","15",1981,1484
"1302",224,224,32,1582.14942528736,1373.65517241379,"Y","15",1981,1484
"1303",232,252,57,1618.93103448276,1352.96551724138,"Y","15",1981,1484
"1304",245,254,103,2087.89655172414,1381.70114942529,"Y","15",1981,1484
"1305",225,223,17,2090.19540229885,1370.20689655172,"Y","15",1981,1484
"1306",243,250,121,2145.36781609195,1429.97701149425,"Y","15",1981,1484
"1307",232,237,56,1832.72413793103,1361.01149425287,"Y","15",1981,1484
"1308",229,237,30,1852.26436781609,1054.11494252874,"Y","15",1981,1484
"1309",244,250,102,1892.49425287356,1115.03448275862,"Y","15",1981,1484
"1310",230,250,29,1762.6091954023,989.747126436782,"Y","15",1981,1484
"1311",243,236,67,1564.90804597701,1126.52873563218,"Y","15",1981,1484
"1312",244,249,147,2279.85057471264,1225.37931034483,"Y","15",1981,1484
"1313",239,253,54,2467.20689655172,1287.44827586207,"Y","15",1981,1484
"1314",224,218,22,2471.80459770115,1273.65517241379,"Y","15",1981,1484
"1315",174,152,17,2470.65517241379,1263.31034482759,"Y","15",1981,1484
